labels,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
6,0.0859375,0.0439453125,0.0859375,0.052734375,0.0322265625,0.2734375,0.291015625,0.1064453125,0.685546875,0.314453125
6,0.0869140625,0.0283203125,0.0869140625,0.0390625,0.046875,0.263671875,0.25,0.0849609375,0.6748046875,0.3251953125
6,0.0849609375,0.056640625,0.0849609375,0.048828125,0.03125,0.263671875,0.2431640625,0.091796875,0.7236328125,0.2763671875
6,0.078125,0.0634765625,0.0771484375,0.048828125,0.0234375,0.267578125,0.314453125,0.0947265625,0.6884765625,0.3115234375
6,0.091796875,0.0546875,0.0908203125,0.0234375,0.0751953125,0.3154296875,0.287109375,0.0546875,0.68359375,0.31640625
6,0.0751953125,0.0625,0.0751953125,0.05078125,0.0419921875,0.283203125,0.298828125,0.07421875,0.677734375,0.322265625
6,0.044921875,0.041015625,0.0439453125,0.0341796875,0.001953125,0.28125,0.1923828125,0.068359375,0.619140625,0.3193359375
6,0.109375,0.029296875,0.109375,0.0390625,0.05859375,0.298828125,0.2626953125,0.08203125,0.7216796875,0.2783203125
6,0.1015625,0.0546875,0.1005859375,0.0361328125,0.0478515625,0.2958984375,0.2734375,0.0849609375,0.6953125,0.3037109375
6,0.126953125,0.0078125,0.12890625,0.0283203125,0.0205078125,0.2939453125,0.28515625,0.0859375,0.7041015625,0.2958984375
6,0.0888671875,0.01953125,0.087890625,0.015625,0.041015625,0.2783203125,0.244140625,0.0615234375,0.703125,0.296875
6,0.078125,0.0244140625,0.0771484375,0.0224609375,0.0380859375,0.2998046875,0.2919921875,0.0546875,0.70703125,0.29296875
6,0.068359375,0.0625,0.0693359375,0.0390625,0.0029296875,0.3046875,0.251953125,0.0595703125,0.6953125,0.279296875
6,0.091796875,0.0458984375,0.0927734375,0.056640625,0.033203125,0.2822265625,0.283203125,0.103515625,0.685546875,0.314453125
6,0.08984375,0.05078125,0.08984375,0.0244140625,0.033203125,0.298828125,0.244140625,0.064453125,0.7041015625,0.2958984375
6,0.0732421875,0.0703125,0.0732421875,0.037109375,0.0439453125,0.2890625,0.2421875,0.0595703125,0.69140625,0.30859375
6,0.0849609375,0.0673828125,0.0830078125,0.0322265625,0.05078125,0.2783203125,0.2587890625,0.0654296875,0.728515625,0.271484375
6,0.05078125,0.03515625,0.048828125,0.0400390625,0.0009765625,0.291015625,0.2041015625,0.087890625,0.5615234375,0.373046875
6,0.0712890625,0.033203125,0.0693359375,0.0439453125,0.0185546875,0.2451171875,0.1767578125,0.087890625,0.609375,0.345703125
6,0.06640625,0.0244140625,0.0654296875,0.01171875,0.044921875,0.3271484375,0.2255859375,0.0263671875,0.6953125,0.3046875
6,0.0576171875,0.0283203125,0.0576171875,0.0224609375,0.0224609375,0.275390625,0.1953125,0.037109375,0.6806640625,0.3193359375
6,0.0,0.013671875,0.0,0.0,0.0,0.279296875,0.3271484375,0.0,0.8994140625,0.1005859375
6,0.0,0.01171875,0.0,0.0,0.0,0.2216796875,0.3310546875,0.0,0.9052734375,0.0947265625
6,0.0927734375,0.0166015625,0.009765625,0.048828125,0.0029296875,0.2294921875,0.2822265625,0.0,0.8935546875,0.1064453125
6,0.0,0.0087890625,0.0,0.0,0.0,0.314453125,0.33203125,0.0,0.9111328125,0.080078125
6,0.0166015625,0.01953125,0.0,0.015625,0.0,0.2705078125,0.248046875,0.0,0.912109375,0.087890625
6,0.041015625,0.013671875,0.005859375,0.0322265625,0.0048828125,0.294921875,0.2529296875,0.001953125,0.9013671875,0.0986328125
6,0.0244140625,0.0,0.0048828125,0.0361328125,0.0009765625,0.306640625,0.248046875,0.0,0.8896484375,0.1005859375
6,0.0,0.0,0.0,0.0,0.0,0.240234375,0.3076171875,0.0,0.9296875,0.0703125
6,0.1337890625,0.0048828125,0.0,0.0537109375,0.0,0.2490234375,0.302734375,0.0,0.8720703125,0.1083984375
6,0.115234375,0.0009765625,0.0205078125,0.037109375,0.0,0.2841796875,0.2705078125,0.0,0.869140625,0.109375
6,0.0,0.0,0.1337890625,0.0,0.0,0.3115234375,0.3271484375,0.0,0.875,0.1064453125
6,0.1396484375,0.033203125,0.03125,0.056640625,0.0,0.259765625,0.3359375,0.001953125,0.890625,0.0966796875
6,0.021484375,0.0,0.0185546875,0.0,0.0,0.21875,0.134765625,0.0,0.890625,0.0859375
6,0.029296875,0.044921875,0.134765625,0.0478515625,0.0,0.2724609375,0.326171875,0.115234375,0.8955078125,0.1044921875
6,0.126953125,0.015625,0.126953125,0.0546875,0.0,0.263671875,0.318359375,0.109375,0.865234375,0.1123046875
6,0.0361328125,0.0166015625,0.0166015625,0.0439453125,0.0048828125,0.291015625,0.2607421875,0.0009765625,0.892578125,0.1064453125
6,0.0,0.0,0.1044921875,0.0,0.0,0.2978515625,0.341796875,0.0,0.8818359375,0.1025390625
6,0.0,0.0234375,0.0009765625,0.03515625,0.0,0.322265625,0.298828125,0.0,0.876953125,0.11328125
6,0.0146484375,0.0,0.1025390625,0.0,0.0,0.267578125,0.3466796875,0.0,0.8759765625,0.1171875
6,0.158203125,0.021484375,0.1572265625,0.052734375,0.0,0.2568359375,0.2021484375,0.146484375,0.8779296875,0.1103515625
6,0.1435546875,0.001953125,0.0849609375,0.02734375,0.001953125,0.322265625,0.2333984375,0.044921875,0.884765625,0.1103515625
6,0.1142578125,0.0,0.0,0.0,0.0,0.220703125,0.341796875,0.0,0.8779296875,0.1103515625
6,0.0009765625,0.0634765625,0.142578125,0.06640625,0.0009765625,0.28515625,0.3427734375,0.1240234375,0.8837890625,0.1044921875
6,0.1298828125,0.0,0.12890625,0.001953125,0.0,0.279296875,0.3203125,0.001953125,0.8505859375,0.1220703125
6,0.0009765625,0.001953125,0.0,0.0009765625,0.0,0.314453125,0.3251953125,0.0009765625,0.9013671875,0.08984375
6,0.1279296875,0.01171875,0.0048828125,0.0302734375,0.0009765625,0.2490234375,0.224609375,0.00390625,0.896484375,0.1025390625
6,0.0,0.0,0.0,0.0009765625,0.0,0.2939453125,0.3466796875,0.0,0.8916015625,0.1044921875
6,0.1455078125,0.0087890625,0.14453125,0.0439453125,0.0078125,0.2900390625,0.2099609375,0.09375,0.783203125,0.216796875
6,0.0400390625,0.0,0.1103515625,0.029296875,0.013671875,0.298828125,0.2666015625,0.0458984375,0.8115234375,0.1796875
6,0.0380859375,0.0029296875,0.0966796875,0.0478515625,0.0068359375,0.30859375,0.263671875,0.052734375,0.8203125,0.1796875
6,0.126953125,0.0009765625,0.1279296875,0.033203125,0.0009765625,0.28515625,0.2314453125,0.0615234375,0.810546875,0.1865234375
6,0.10546875,0.0,0.1044921875,0.037109375,0.001953125,0.310546875,0.2373046875,0.0546875,0.78515625,0.2138671875
6,0.03125,0.0009765625,0.1044921875,0.03125,0.0068359375,0.3125,0.2548828125,0.04296875,0.830078125,0.1669921875
6,0.13671875,0.0,0.13671875,0.02734375,0.0087890625,0.279296875,0.275390625,0.076171875,0.8076171875,0.1767578125
6,0.11328125,0.0068359375,0.1162109375,0.0439453125,0.01953125,0.3017578125,0.26171875,0.056640625,0.83203125,0.166015625
6,0.0087890625,0.001953125,0.14453125,0.052734375,0.0087890625,0.3046875,0.29296875,0.0986328125,0.830078125,0.169921875
6,0.0615234375,0.0029296875,0.1474609375,0.04296875,0.0087890625,0.306640625,0.2158203125,0.0888671875,0.8154296875,0.1845703125
6,0.0615234375,0.0048828125,0.1494140625,0.04296875,0.005859375,0.2880859375,0.3095703125,0.09765625,0.791015625,0.2001953125
6,0.01171875,0.0029296875,0.1455078125,0.03125,0.01171875,0.234375,0.267578125,0.072265625,0.78515625,0.1748046875
6,0.1337890625,0.0234375,0.1279296875,0.0126953125,0.0009765625,0.2900390625,0.2392578125,0.044921875,0.8251953125,0.1748046875
6,0.126953125,0.0048828125,0.125,0.0126953125,0.0068359375,0.2578125,0.2373046875,0.0341796875,0.7734375,0.2099609375
6,0.0048828125,0.005859375,0.1171875,0.037109375,0.00390625,0.3095703125,0.2802734375,0.0595703125,0.845703125,0.1494140625
6,0.1181640625,0.005859375,0.1220703125,0.0283203125,0.013671875,0.240234375,0.2578125,0.07421875,0.75390625,0.236328125
6,0.1435546875,0.0,0.1435546875,0.017578125,0.009765625,0.296875,0.224609375,0.0517578125,0.8408203125,0.1494140625
6,0.150390625,0.0029296875,0.150390625,0.02734375,0.005859375,0.298828125,0.2421875,0.0693359375,0.83203125,0.1552734375
6,0.134765625,0.00390625,0.123046875,0.0087890625,0.0107421875,0.267578125,0.21484375,0.0361328125,0.7919921875,0.1953125
6,0.1171875,0.0,0.10546875,0.0234375,0.001953125,0.2734375,0.2119140625,0.0478515625,0.8154296875,0.1796875
6,0.1796875,0.0,0.171875,0.01953125,0.00390625,0.2802734375,0.203125,0.072265625,0.81640625,0.1611328125
6,0.046875,0.0498046875,0.0390625,0.005859375,0.033203125,0.265625,0.3115234375,0.0009765625,0.640625,0.2744140625
6,0.08203125,0.0419921875,0.08203125,0.0166015625,0.013671875,0.25,0.2724609375,0.0498046875,0.7900390625,0.2099609375
6,0.099609375,0.017578125,0.09765625,0.0087890625,0.0009765625,0.2900390625,0.2548828125,0.04296875,0.806640625,0.193359375
6,0.087890625,0.03125,0.0869140625,0.0078125,0.00390625,0.26953125,0.27734375,0.037109375,0.7685546875,0.23046875
6,0.076171875,0.03125,0.07421875,0.0185546875,0.005859375,0.2568359375,0.26953125,0.0244140625,0.7900390625,0.2099609375
6,0.03125,0.015625,0.029296875,0.0068359375,0.0068359375,0.2255859375,0.2998046875,0.0,0.541015625,0.35546875
6,0.068359375,0.02734375,0.0673828125,0.0126953125,0.0068359375,0.265625,0.27734375,0.0244140625,0.7890625,0.2099609375
6,0.099609375,0.0263671875,0.0966796875,0.009765625,0.0009765625,0.25390625,0.251953125,0.05078125,0.8193359375,0.1806640625
6,0.125,0.01953125,0.123046875,0.0009765625,0.0107421875,0.275390625,0.2392578125,0.048828125,0.8125,0.1875
6,0.0927734375,0.0390625,0.0927734375,0.0087890625,0.0029296875,0.2421875,0.259765625,0.0498046875,0.80859375,0.19140625
6,0.078125,0.0322265625,0.0771484375,0.0,0.0078125,0.2880859375,0.2802734375,0.0,0.7158203125,0.2197265625
6,0.1181640625,0.025390625,0.1181640625,0.0087890625,0.001953125,0.2705078125,0.2158203125,0.052734375,0.8115234375,0.1884765625
6,0.109375,0.01953125,0.1025390625,0.0078125,0.021484375,0.291015625,0.22265625,0.0458984375,0.794921875,0.205078125
6,0.009765625,0.0439453125,0.00390625,0.0166015625,0.0126953125,0.3291015625,0.333984375,0.0,0.62890625,0.2900390625
6,0.1650390625,0.021484375,0.158203125,0.001953125,0.01953125,0.3154296875,0.2529296875,0.046875,0.7841796875,0.2158203125
6,0.1171875,0.025390625,0.1162109375,0.0,0.0078125,0.271484375,0.2099609375,0.0537109375,0.798828125,0.201171875
6,0.111328125,0.033203125,0.1083984375,0.0087890625,0.001953125,0.2744140625,0.2607421875,0.0546875,0.787109375,0.212890625
6,0.10546875,0.0302734375,0.10546875,0.0,0.01171875,0.267578125,0.263671875,0.044921875,0.7958984375,0.2041015625
6,0.123046875,0.0341796875,0.1220703125,0.009765625,0.01953125,0.2548828125,0.2490234375,0.0625,0.79296875,0.20703125
6,0.1279296875,0.0439453125,0.126953125,0.0126953125,0.0087890625,0.3046875,0.283203125,0.0654296875,0.787109375,0.212890625
6,0.021484375,0.029296875,0.015625,0.005859375,0.0009765625,0.314453125,0.3076171875,0.0,0.7255859375,0.2138671875
6,0.091796875,0.0048828125,0.087890625,0.005859375,0.001953125,0.2841796875,0.2333984375,0.04296875,0.7919921875,0.2080078125
6,0.1044921875,0.0361328125,0.1025390625,0.0,0.009765625,0.2724609375,0.248046875,0.0546875,0.80078125,0.1982421875
6,0.103515625,0.044921875,0.1005859375,0.015625,0.00390625,0.2578125,0.2646484375,0.0703125,0.8076171875,0.1923828125
6,0.10546875,0.03125,0.10546875,0.005859375,0.005859375,0.2646484375,0.2568359375,0.0419921875,0.822265625,0.177734375
6,0.078125,0.052734375,0.0771484375,0.0126953125,0.0126953125,0.2509765625,0.2431640625,0.0625,0.765625,0.234375
6,0.091796875,0.0224609375,0.0888671875,0.0146484375,0.0009765625,0.2568359375,0.2890625,0.0537109375,0.7578125,0.2421875
6,0.1103515625,0.0322265625,0.1044921875,0.00390625,0.0009765625,0.2626953125,0.2451171875,0.0615234375,0.783203125,0.216796875
6,0.1015625,0.01953125,0.1005859375,0.00390625,0.001953125,0.2890625,0.2685546875,0.03125,0.791015625,0.208984375
6,0.126953125,0.033203125,0.125,0.0205078125,0.001953125,0.2578125,0.2265625,0.06640625,0.8154296875,0.1845703125
6,0.099609375,0.0390625,0.09765625,0.0029296875,0.0078125,0.2685546875,0.265625,0.044921875,0.79296875,0.20703125
6,0.1181640625,0.0185546875,0.1015625,0.0185546875,0.013671875,0.2744140625,0.25,0.0693359375,0.7724609375,0.2275390625
6,0.109375,0.0283203125,0.1083984375,0.0205078125,0.0107421875,0.2822265625,0.2666015625,0.0732421875,0.7939453125,0.205078125
6,0.095703125,0.029296875,0.0908203125,0.0068359375,0.0029296875,0.275390625,0.271484375,0.0419921875,0.806640625,0.193359375
6,0.126953125,0.0234375,0.12109375,0.0009765625,0.0087890625,0.259765625,0.228515625,0.0615234375,0.7744140625,0.2255859375
6,0.1044921875,0.025390625,0.095703125,0.0126953125,0.01953125,0.2666015625,0.2216796875,0.0439453125,0.7744140625,0.2255859375
6,0.1103515625,0.0380859375,0.109375,0.0029296875,0.0107421875,0.2822265625,0.2529296875,0.048828125,0.7890625,0.2109375
6,0.1083984375,0.02734375,0.107421875,0.0126953125,0.0126953125,0.2421875,0.208984375,0.048828125,0.7841796875,0.2158203125
6,0.1259765625,0.041015625,0.123046875,0.015625,0.0048828125,0.298828125,0.2607421875,0.0830078125,0.8125,0.1875
6,0.140625,0.0234375,0.1318359375,0.015625,0.021484375,0.30859375,0.2548828125,0.078125,0.763671875,0.236328125
6,0.1533203125,0.03125,0.154296875,0.0078125,0.0048828125,0.298828125,0.25390625,0.083984375,0.7861328125,0.2138671875
6,0.0830078125,0.025390625,0.078125,0.0,0.0068359375,0.2509765625,0.267578125,0.0,0.6728515625,0.2490234375
6,0.0888671875,0.033203125,0.0869140625,0.0068359375,0.0078125,0.2783203125,0.263671875,0.0595703125,0.77734375,0.2216796875
6,0.09375,0.03125,0.0927734375,0.013671875,0.0146484375,0.2509765625,0.255859375,0.0419921875,0.7744140625,0.2255859375
6,0.1357421875,0.0107421875,0.1298828125,0.0078125,0.0,0.2861328125,0.2041015625,0.0390625,0.8173828125,0.1826171875
6,0.087890625,0.044921875,0.08203125,0.01953125,0.0107421875,0.23828125,0.2353515625,0.0791015625,0.7783203125,0.2216796875
6,0.0615234375,0.025390625,0.05859375,0.00390625,0.001953125,0.2734375,0.29296875,0.0,0.6650390625,0.2548828125
6,0.1376953125,0.02734375,0.1318359375,0.0107421875,0.0048828125,0.275390625,0.2548828125,0.0830078125,0.7744140625,0.2255859375
6,0.119140625,0.0341796875,0.1142578125,0.0107421875,0.0146484375,0.267578125,0.267578125,0.060546875,0.7666015625,0.2333984375
6,0.1181640625,0.015625,0.1142578125,0.0078125,0.0087890625,0.2939453125,0.2451171875,0.0478515625,0.796875,0.203125
6,0.107421875,0.041015625,0.1025390625,0.0,0.0185546875,0.28125,0.271484375,0.0439453125,0.8154296875,0.1845703125
6,0.08984375,0.0361328125,0.0888671875,0.0205078125,0.0029296875,0.2294921875,0.2265625,0.06640625,0.8017578125,0.1982421875
6,0.1103515625,0.0087890625,0.1103515625,0.033203125,0.0009765625,0.2919921875,0.3173828125,0.0869140625,0.69921875,0.30078125
6,0.0478515625,0.0224609375,0.04296875,0.005859375,0.0,0.29296875,0.28515625,0.0009765625,0.728515625,0.2060546875
6,0.115234375,0.0244140625,0.111328125,0.00390625,0.001953125,0.26171875,0.2578125,0.046875,0.7919921875,0.2080078125
6,0.0966796875,0.0478515625,0.0908203125,0.015625,0.01953125,0.2666015625,0.29296875,0.0654296875,0.7568359375,0.2431640625
6,0.09375,0.0283203125,0.091796875,0.0146484375,0.0068359375,0.2568359375,0.26171875,0.0595703125,0.7705078125,0.2294921875
6,0.091796875,0.03515625,0.0888671875,0.001953125,0.0029296875,0.2470703125,0.228515625,0.0380859375,0.798828125,0.201171875
6,0.107421875,0.021484375,0.1064453125,0.0234375,0.00390625,0.2646484375,0.2294921875,0.068359375,0.7822265625,0.2177734375
6,0.1337890625,0.0205078125,0.1240234375,0.00390625,0.0234375,0.287109375,0.2236328125,0.0478515625,0.818359375,0.181640625
6,0.126953125,0.037109375,0.126953125,0.0224609375,0.01171875,0.322265625,0.287109375,0.0615234375,0.7626953125,0.2373046875
6,0.1083984375,0.0126953125,0.1025390625,0.005859375,0.001953125,0.2978515625,0.234375,0.02734375,0.8515625,0.1474609375
6,0.1591796875,0.037109375,0.158203125,0.0029296875,0.0029296875,0.3115234375,0.2578125,0.076171875,0.82421875,0.17578125
6,0.099609375,0.0400390625,0.095703125,0.0185546875,0.00390625,0.2919921875,0.287109375,0.07421875,0.7919921875,0.2080078125
6,0.1435546875,0.025390625,0.1416015625,0.017578125,0.001953125,0.3125,0.267578125,0.0703125,0.787109375,0.212890625
6,0.107421875,0.0400390625,0.1005859375,0.01171875,0.0107421875,0.265625,0.2685546875,0.0439453125,0.787109375,0.212890625
6,0.1103515625,0.0205078125,0.10546875,0.0009765625,0.01171875,0.2626953125,0.224609375,0.017578125,0.787109375,0.212890625
6,0.09765625,0.0224609375,0.09765625,0.021484375,0.0048828125,0.2490234375,0.2578125,0.0693359375,0.7998046875,0.2001953125
6,0.068359375,0.015625,0.0634765625,0.013671875,0.0048828125,0.2373046875,0.224609375,0.0205078125,0.8251953125,0.1748046875
6,0.107421875,0.02734375,0.1015625,0.0,0.0009765625,0.2890625,0.25,0.048828125,0.837890625,0.162109375
6,0.138671875,0.005859375,0.13671875,0.005859375,0.0009765625,0.30859375,0.234375,0.0478515625,0.7919921875,0.20703125
6,0.130859375,0.013671875,0.1279296875,0.0009765625,0.0009765625,0.3017578125,0.255859375,0.0537109375,0.7880859375,0.2119140625
6,0.138671875,0.02734375,0.134765625,0.00390625,0.00390625,0.298828125,0.2451171875,0.056640625,0.78515625,0.21484375
6,0.1123046875,0.0048828125,0.1064453125,0.0,0.001953125,0.2587890625,0.2197265625,0.0302734375,0.7705078125,0.228515625
6,0.1044921875,0.0322265625,0.099609375,0.005859375,0.0205078125,0.3046875,0.2666015625,0.0380859375,0.796875,0.203125
6,0.134765625,0.01953125,0.1328125,0.0048828125,0.00390625,0.2626953125,0.2392578125,0.0595703125,0.8095703125,0.1904296875
6,0.076171875,0.0390625,0.0751953125,0.0166015625,0.0107421875,0.2548828125,0.275390625,0.0458984375,0.791015625,0.208984375
6,0.1240234375,0.0283203125,0.12109375,0.009765625,0.009765625,0.265625,0.232421875,0.064453125,0.7841796875,0.2158203125
6,0.1328125,0.0439453125,0.1298828125,0.005859375,0.0185546875,0.275390625,0.2412109375,0.0703125,0.8017578125,0.1982421875
6,0.083984375,0.01953125,0.0791015625,0.025390625,0.01171875,0.2578125,0.2275390625,0.025390625,0.7861328125,0.2138671875
6,0.0830078125,0.037109375,0.0791015625,0.0078125,0.00390625,0.2978515625,0.2705078125,0.0546875,0.68359375,0.3115234375
6,0.08203125,0.025390625,0.0791015625,0.025390625,0.0078125,0.29296875,0.271484375,0.0595703125,0.6943359375,0.302734375
6,0.0859375,0.0380859375,0.083984375,0.0498046875,0.0546875,0.283203125,0.2744140625,0.06640625,0.7001953125,0.2998046875
6,0.0478515625,0.0439453125,0.0439453125,0.0009765625,0.029296875,0.2451171875,0.30859375,0.0,0.623046875,0.3251953125
6,0.0244140625,0.0400390625,0.0224609375,0.0009765625,0.001953125,0.265625,0.30859375,0.0,0.603515625,0.341796875
6,0.0234375,0.0390625,0.0234375,0.0322265625,0.0,0.2783203125,0.2705078125,0.0380859375,0.6826171875,0.2900390625
6,0.04296875,0.0263671875,0.0400390625,0.021484375,0.0,0.298828125,0.2333984375,0.0595703125,0.6416015625,0.3271484375
6,0.005859375,0.0400390625,0.0048828125,0.0009765625,0.0,0.2158203125,0.2666015625,0.0,0.5771484375,0.337890625
6,0.013671875,0.044921875,0.0107421875,0.001953125,0.0,0.2763671875,0.2841796875,0.001953125,0.6552734375,0.3037109375
6,0.0380859375,0.029296875,0.037109375,0.001953125,0.01171875,0.255859375,0.2646484375,0.001953125,0.7001953125,0.2666015625
6,0.0224609375,0.02734375,0.013671875,0.001953125,0.0,0.220703125,0.21484375,0.001953125,0.6240234375,0.30859375
6,0.056640625,0.0283203125,0.056640625,0.0,0.0322265625,0.248046875,0.26171875,0.0,0.6953125,0.26953125
6,0.111328125,0.021484375,0.1103515625,0.0087890625,0.0302734375,0.287109375,0.2529296875,0.044921875,0.7646484375,0.2353515625
6,0.0654296875,0.037109375,0.0625,0.0087890625,0.0,0.2744140625,0.2490234375,0.0556640625,0.6806640625,0.310546875
6,0.0927734375,0.0390625,0.0888671875,0.0244140625,0.0,0.2919921875,0.296875,0.0517578125,0.7314453125,0.2685546875
6,0.0732421875,0.0283203125,0.0732421875,0.013671875,0.0166015625,0.291015625,0.2822265625,0.041015625,0.751953125,0.248046875
6,0.078125,0.0322265625,0.0771484375,0.0244140625,0.0078125,0.2783203125,0.291015625,0.0498046875,0.7294921875,0.2705078125
6,0.03515625,0.0537109375,0.03125,0.025390625,0.0009765625,0.2744140625,0.2587890625,0.05078125,0.7138671875,0.26953125
6,0.078125,0.041015625,0.0751953125,0.021484375,0.04296875,0.27734375,0.2451171875,0.0546875,0.7216796875,0.2783203125
6,0.0830078125,0.0146484375,0.0771484375,0.0107421875,0.0146484375,0.2822265625,0.2294921875,0.03125,0.763671875,0.236328125
6,0.09375,0.044921875,0.0224609375,0.0048828125,0.0478515625,0.275390625,0.2626953125,0.001953125,0.7001953125,0.2998046875
6,0.1669921875,0.0029296875,0.1630859375,0.0,0.0263671875,0.3037109375,0.2333984375,0.0,0.76171875,0.23828125
6,0.1328125,0.025390625,0.00390625,0.01171875,0.0234375,0.32421875,0.201171875,0.0009765625,0.8095703125,0.1904296875
6,0.13671875,0.0263671875,0.1357421875,0.0205078125,0.046875,0.3017578125,0.236328125,0.068359375,0.765625,0.234375
6,0.142578125,0.009765625,0.1396484375,0.0,0.017578125,0.30859375,0.2373046875,0.0576171875,0.7919921875,0.2080078125
6,0.1435546875,0.025390625,0.001953125,0.0068359375,0.0205078125,0.2978515625,0.181640625,0.0009765625,0.8173828125,0.1826171875
6,0.162109375,0.0009765625,0.1630859375,0.0,0.02734375,0.3046875,0.2080078125,0.0,0.7998046875,0.2001953125
6,0.15234375,0.013671875,0.1494140625,0.0146484375,0.005859375,0.2939453125,0.2451171875,0.068359375,0.791015625,0.208984375
6,0.0986328125,0.04296875,0.0947265625,0.0205078125,0.02734375,0.283203125,0.2197265625,0.056640625,0.794921875,0.205078125
6,0.138671875,0.0263671875,0.005859375,0.0078125,0.013671875,0.3095703125,0.1826171875,0.0,0.8271484375,0.1728515625
6,0.1328125,0.009765625,0.130859375,0.0224609375,0.015625,0.2998046875,0.25390625,0.072265625,0.75,0.25
6,0.1494140625,0.0361328125,0.0,0.0146484375,0.0361328125,0.310546875,0.185546875,0.0,0.794921875,0.205078125
6,0.09375,0.0263671875,0.091796875,0.0126953125,0.009765625,0.2607421875,0.2138671875,0.0703125,0.7841796875,0.2158203125
6,0.0751953125,0.0703125,0.0751953125,0.013671875,0.001953125,0.3115234375,0.208984375,0.0478515625,0.771484375,0.1982421875
6,0.08203125,0.0400390625,0.078125,0.017578125,0.0302734375,0.271484375,0.2060546875,0.0458984375,0.775390625,0.224609375
6,0.09765625,0.0458984375,0.09765625,0.0166015625,0.0400390625,0.3115234375,0.244140625,0.0556640625,0.7607421875,0.2392578125
6,0.140625,0.0791015625,0.060546875,0.0615234375,0.1318359375,0.3271484375,0.2412109375,0.001953125,0.705078125,0.294921875
6,0.109375,0.0595703125,0.1083984375,0.0126953125,0.0556640625,0.2890625,0.2333984375,0.025390625,0.78125,0.21875
6,0.1279296875,0.044921875,0.0,0.0244140625,0.056640625,0.283203125,0.189453125,0.0009765625,0.763671875,0.236328125
6,0.193359375,0.0126953125,0.1923828125,0.0126953125,0.009765625,0.2919921875,0.1904296875,0.0703125,0.8173828125,0.1826171875
6,0.13671875,0.0224609375,0.1337890625,0.02734375,0.0146484375,0.2939453125,0.2763671875,0.09765625,0.77734375,0.22265625
6,0.1171875,0.0390625,0.001953125,0.01171875,0.0322265625,0.2890625,0.1650390625,0.001953125,0.8095703125,0.1904296875
6,0.1123046875,0.00390625,0.0,0.001953125,0.0224609375,0.3095703125,0.2080078125,0.0009765625,0.8076171875,0.1923828125
6,0.150390625,0.0185546875,0.142578125,0.0029296875,0.0244140625,0.30859375,0.2314453125,0.0390625,0.80859375,0.19140625
6,0.1416015625,0.0244140625,0.1416015625,0.03515625,0.017578125,0.2939453125,0.2685546875,0.09765625,0.78515625,0.21484375
6,0.109375,0.0556640625,0.107421875,0.025390625,0.037109375,0.259765625,0.23046875,0.06640625,0.7529296875,0.2470703125
6,0.123046875,0.0146484375,0.1259765625,0.017578125,0.0576171875,0.32421875,0.2529296875,0.0546875,0.734375,0.2646484375
6,0.064453125,0.07421875,0.0625,0.0107421875,0.0537109375,0.2822265625,0.2978515625,0.0458984375,0.74609375,0.25390625
6,0.0693359375,0.03125,0.0693359375,0.0302734375,0.0078125,0.2841796875,0.291015625,0.0546875,0.703125,0.296875
6,0.076171875,0.07421875,0.0732421875,0.041015625,0.076171875,0.26171875,0.294921875,0.0625,0.7080078125,0.2919921875
6,0.1474609375,0.052734375,0.1455078125,0.0439453125,0.06640625,0.3017578125,0.2783203125,0.103515625,0.7138671875,0.2861328125
6,0.140625,0.02734375,0.1376953125,0.0224609375,0.05859375,0.3125,0.248046875,0.064453125,0.708984375,0.291015625
6,0.1142578125,0.03515625,0.1142578125,0.009765625,0.0263671875,0.30078125,0.244140625,0.0439453125,0.787109375,0.212890625
6,0.1103515625,0.05078125,0.1103515625,0.0302734375,0.041015625,0.291015625,0.2626953125,0.083984375,0.763671875,0.236328125
6,0.1025390625,0.0498046875,0.1025390625,0.01953125,0.041015625,0.2646484375,0.25,0.0615234375,0.7509765625,0.2490234375
6,0.0810546875,0.0517578125,0.080078125,0.01953125,0.02734375,0.2841796875,0.294921875,0.0400390625,0.7490234375,0.2509765625
6,0.1025390625,0.0419921875,0.1025390625,0.0361328125,0.0341796875,0.28125,0.2607421875,0.0634765625,0.7392578125,0.2607421875
6,0.109375,0.0087890625,0.1083984375,0.0009765625,0.01953125,0.2734375,0.208984375,0.033203125,0.7919921875,0.2080078125
6,0.017578125,0.021484375,0.185546875,0.0302734375,0.017578125,0.2939453125,0.21484375,0.0986328125,0.8154296875,0.1845703125
6,0.126953125,0.0458984375,0.1259765625,0.046875,0.0537109375,0.2890625,0.2841796875,0.1142578125,0.701171875,0.298828125
6,0.15625,0.02734375,0.1552734375,0.0458984375,0.083984375,0.287109375,0.275390625,0.1142578125,0.7060546875,0.2939453125
6,0.140625,0.009765625,0.140625,0.029296875,0.0244140625,0.2802734375,0.2392578125,0.109375,0.77734375,0.22265625
6,0.111328125,0.0234375,0.0458984375,0.0107421875,0.0107421875,0.2861328125,0.177734375,0.0009765625,0.8095703125,0.189453125
6,0.123046875,0.02734375,0.1220703125,0.009765625,0.0224609375,0.32421875,0.248046875,0.029296875,0.7841796875,0.2158203125
6,0.1513671875,0.017578125,0.15234375,0.0048828125,0.0166015625,0.27734375,0.212890625,0.0712890625,0.8076171875,0.1923828125
